id,conversation_id,created_at,date,time,time_zone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweet_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,geo,source,rt_user_id,retweet_date,retweet_id
1306250549063344128,1306250549063344128,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,1251654265891811328,1musketeer1,one if by land,"Seattle, WA",RT @TomFitton: Chinese virologist: China's government 'intentionally' released #COVID-19 https://t.co/TSOlBWErMx #FoxNews,['TomFitton'],"[{'url': 'https://t.co/TSOlBWErMx', 'expanded_url': 'https://fxn.ws/33zVEX1', 'display_url': 'fxn.ws/33zVEX1', 'indices': [89, 112]}]",[],0,4073,0,"['COVID', 'FoxNews']",[],http://twitter.com/anyuser/status/1306250549063344128,False, ,0,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",18266688,Wed Sep 16 11:29:43 +0000 2020,1306193542549774337
1306250548992249857,1306250548992249857,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,16898300,WillSherwood,Will Sherwood,"Myrtle Beach, South Carolina","RT @RyanAFournier: Chinese Virologist Dr. Li-Meng Yan was suspended from Twitter...

Because she said the Chinese Communist Government crea…",['RyanAFournier'],[],[],0,8837,0,[],[],http://twitter.com/anyuser/status/1306250548992249857,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",166751745,Wed Sep 16 01:30:38 +0000 2020,1306042778300944385
1306250548983848963,1306250548983848963,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,1242094179435634688,MinnesotaMom05,NOTTELLING,USA,RT @MinnesotaMiners: .@AGEllison As per the ruling in Pennsylvania covid restrictions and mandates violate the US Constitution. You need to…,"['MinnesotaMiners', 'AGEllison']",[],[],0,12,0,[],[],http://twitter.com/anyuser/status/1306250548983848963,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",851969019372548096,Wed Sep 16 13:55:03 +0000 2020,1306230120068378625
1306250548736393217,1306250548736393217,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,2338823611,billyjackyl,BillyJack,"Texas, USA",RT @RealJamesWoods: Appalling.  https://t.co/oirLoVck9F,['RealJamesWoods'],"[{'url': 'https://t.co/oirLoVck9F', 'expanded_url': 'https://hannity.com/media-room/nancy-unhinged-pelosi-dismisses-historic-middle-east-peace-deals-as-trumps-distractions-from-covid/', 'display_url': 'hannity.com/media-room/nan…', 'indices': [32, 55]}]",[],0,5508,0,[],[],http://twitter.com/anyuser/status/1306250548736393217,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",78523300,Wed Sep 16 03:20:59 +0000 2020,1306070549844484096
1306250548253847552,1306250548253847552,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,1231056036628516867,j_dehla,punjab support SSR,,"RT @TannuPriyah: Postmortem at Night - Illegal🚫

PM without COVID test - Illegal🚫

Pm done by an Eye Specialist, an Oncologist etc. - 🚫🚫🚫…",['TannuPriyah'],[],[],0,425,0,[],[],http://twitter.com/anyuser/status/1306250548253847552,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1267748031711137795,Wed Sep 16 08:19:56 +0000 2020,1306145782915981312
1306250548044156928,1306250548044156928,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,936003216537395200,gennyluckyducks,Genevieve Savard,"Edmonton, Alberta","Getting covid test scam calls in Edmonton, I hope people are being warned. @CMOH_Alberta @albertahealth","['CMOH_Alberta', 'albertahealth']",[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306250548044156928,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,0
1306250547691888641,1306250547691888641,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,1169753050854170624,SandraSevcik,Sandra Sevcik,,RT @pom569: @melissagrelo I don’t think she would see anything in the ICU. again stop spreading fake news and EDUCATING yourself you would…,"['pom569', 'melissagrelo']",[],[],0,1,0,[],[],http://twitter.com/anyuser/status/1306250547691888641,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",922105339,Wed Sep 16 15:08:21 +0000 2020,1306248566302633984
1306250547423371265,1306250547423371265,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,2780260122,jessesprawl,Shas Fuentecilla,Republic of the Philippines,"RT @BW: Driven by frugality, product shortages and lots of time at home, millions are embracing at-home agriculture https://t.co/4SRA4osr1P",['BW'],"[{'url': 'https://t.co/4SRA4osr1P', 'expanded_url': 'https://trib.al/vD1NqcS', 'display_url': 'trib.al/vD1NqcS', 'indices': [116, 139]}]",[],0,4,0,[],[],http://twitter.com/anyuser/status/1306250547423371265,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",67358777,Wed Sep 16 15:06:50 +0000 2020,1306248183803240454
1306250547067072512,1306250547067072512,2020-09-16 15:16:14,2020-09-16,15:16:14,UTC,1132017901312053248,VVKalinovskiy,Виктор Калиновский,Горловка,RT @LeoNissolaMD: Good news: The COVID-19 Vaccine Trial from AstraZeneca resumes after reviewing safety data.,['LeoNissolaMD'],[],[],0,653,0,[],[],http://twitter.com/anyuser/status/1306250547067072512,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1070442774397243393,Sat Sep 12 14:40:47 +0000 2020,1304792076635103234
1306250546635042819,1306250546635042819,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,1109495946554028033,cherylmummert,cherylmummert,,RT @ChuckCallesto: BREAKING REPORT: Thousands In North Carolina's Mecklenburg County INCORRECTLY TOLD THEY HAVE COVID-19 In Alleged ‘Techni…,['ChuckCallesto'],[],[],0,9483,0,[],[],http://twitter.com/anyuser/status/1306250546635042819,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4765364386,Tue Sep 15 22:23:58 +0000 2020,1305995803895439360
1306250546475458561,1306250546475458561,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,822647136097566720,tzmaltesemama,RidinWithBiden2020,,"RT @JarrettBlanc: Michael Caputo is still responsible for the government’s public messaging on #COVID.

As far as I can tell, not a single…",['JarrettBlanc'],[],[],0,5,0,['COVID'],[],http://twitter.com/anyuser/status/1306250546475458561,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",921728354,Wed Sep 16 14:30:12 +0000 2020,1306238962562932744
1306250546420961280,1306250546420961280,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,1162405832992022529,fffdswhk5dn1l,fffdswhk5dn1l,,RT @France24_en: Four Chinese citizen journalists still missing after investigating Covid-19 in Wuhan https://t.co/AIZS7uLQdB https://t.co/…,['France24_en'],"[{'url': 'https://t.co/AIZS7uLQdB', 'expanded_url': 'https://f24.my/6sXT.t', 'display_url': 'f24.my/6sXT.t', 'indices': [102, 125]}]",[],0,23,0,[],[],http://twitter.com/anyuser/status/1306250546420961280,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25049056,Wed Sep 16 12:37:04 +0000 2020,1306210492545863680
1306250546135863296,1306250546135863296,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,765258136626290688,aubel_f,Linda F Aubel-Edick,,"RT @DWUhlfelderLaw: Florida has surpassed 13,000 reported COVID-19 deaths",['DWUhlfelderLaw'],[],[],0,94,0,[],[],http://twitter.com/anyuser/status/1306250546135863296,False, ,0,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1011970623470489601,Wed Sep 16 15:07:06 +0000 2020,1306248250052227074
1306250545607434240,1306250545607434240,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,2933956613,RRaygun1,Randy A Ragon,,"RT @BrookingsInst: Clean energy jobs offer equitable wages, promote transferable skills, and pose lower formal educational barriers to entr…",['BrookingsInst'],[],[],0,5,0,[],[],http://twitter.com/anyuser/status/1306250545607434240,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",151106990,Wed Sep 16 15:04:01 +0000 2020,1306247476488400899
1306250545376555014,1306250545376555014,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,2990166883,bea__levy,Black Lives Matter,bay area,"RT @AOC: It’s astounding that after a massive family separation operation, mass sexual assault of detainees, trapping immigrants in COVID-i…",['AOC'],[],[],0,39540,0,[],[],http://twitter.com/anyuser/status/1306250545376555014,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",138203134,Wed Sep 16 00:18:17 +0000 2020,1306024574472138754
1306250545364176905,1306250545364176905,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,709139931508154368,_kayxo2,Kayla.,"Ypsilanti, MI",RT @UMResstaff: This is yet another testimonial from ResStaff that we are dismayed to share. The inconsistency and disregard in enforcing C…,['UMResstaff'],[],[],0,113,0,[],[],http://twitter.com/anyuser/status/1306250545364176905,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1303739928551911425,Wed Sep 16 03:14:09 +0000 2020,1306068830918115328
1306250545099878401,1306250545099878401,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,816780669162582016,brainboomr22,Paula Washington,"Oklahoma, USA","RT @cnni: The World Health Organization received reports of 307,930 new Covid-19 cases worldwide in the past 24 hours — the highest single-…",['cnni'],[],[],0,187,0,[],[],http://twitter.com/anyuser/status/1306250545099878401,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2097571,Mon Sep 14 13:17:35 +0000 2020,1305495915201953792
1306250545032761344,1306250545032761344,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,2528838638,newconfidence02,🇺🇸Inalienable🇺🇸Rights🇺🇸,,RT @SecAzar: We have been laying the groundwork for months to distribute and administer a safe and effective COVID-19 vaccine as soon as it…,['SecAzar'],[],[],0,21,0,[],[],http://twitter.com/anyuser/status/1306250545032761344,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",956283913835614208,Wed Sep 16 14:32:00 +0000 2020,1306239419205259267
1306250545003466753,1306250545003466753,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,294366382,arsenicupcake,st0nermoon,Toronto,"Fucking Hitler simps @DenverPolice   shame on you rapists, I hope they all get covid https://t.co/PDL3NHzlqS",['DenverPolice'],"[{'url': 'https://t.co/PDL3NHzlqS', 'expanded_url': 'https://twitter.com/IwriteOK/status/1306105392519286785', 'display_url': 'twitter.com/IwriteOK/statu…', 'indices': [85, 108]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306250545003466753,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
1306250544990781441,1306250544990781441,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,152910383,bwppieterse,bartel pieterse,South Africa,"@kriswentzel9 He can't even catch a cold with all the  covid around so catching a rail thief, I think not",['kriswentzel9'],[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306250544990781441,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306250544596439046,1306250544596439046,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,1160540014150684672,freespe64447290,freespeech,,"RT @McFaul: It's hard to have much faith in our President's ability to fight COVID when he calls his alleged strategy ""herd mentality"", not…",['McFaul'],[],[],0,5672,0,[],[],http://twitter.com/anyuser/status/1306250544596439046,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",454099919,Wed Sep 16 02:43:23 +0000 2020,1306061088174141445
1306250544349052930,1306250544349052930,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,935077986436599808,choatejackie71,Jackie Choate,"Michigan, USA","RT @FacesOfCOVID: ROBERT WESLEY BROWN, 50, of Houston, Texas, died of COVID-19 on September 4 after a 67-day battle with the virus. 

He wa…",['FacesOfCOVID'],[],[],0,68,0,[],[],http://twitter.com/anyuser/status/1306250544349052930,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1244960680001835010,Wed Sep 16 14:55:48 +0000 2020,1306245404909080580
1306250544172982273,1306250544172982273,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,55910136,NadavWithLove,Vote!,,"RT @harrisonjaime: Our campaign has provided food and essential supplies to those in need during the COVID pandemic.

.@LindseyGrahamSC has…","['harrisonjaime', 'LindseyGrahamSC']",[],[],0,1085,0,[],[],http://twitter.com/anyuser/status/1306250544172982273,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",73754019,Wed Sep 16 13:39:50 +0000 2020,1306226289725050891
1306250543979925507,1306250543979925507,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,55245137,vincethewineguy,vince pirolli,San Gabriel Valley,RT @tribelaw: It turns out lots of Trump supporters just don’t believe that he told Woodward he knew Covid was airborne and more lethal tha…,['tribelaw'],[],[],0,8115,0,[],[],http://twitter.com/anyuser/status/1306250543979925507,False, ,0,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",4091551984,Wed Sep 16 01:04:29 +0000 2020,1306036200365584385
1306250543577395202,1306250543577395202,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,39675376,DooConsulting,Doo Consulting,"Baltimore, Maryland","Climate change is one of the most pressing concerns of 2020, but actions to prevent the damage it could cause are taking a backseat due to the COVID-19 pandemic and civil unrest: https://t.co/nlDQpI9AdY",[],"[{'url': 'https://t.co/nlDQpI9AdY', 'expanded_url': 'https://bit.ly/2FDc8pB', 'display_url': 'bit.ly/2FDc8pB', 'indices': [179, 202]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306250543577395202,False, ,0,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",,,0
1306250543304790017,1306250543304790017,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,1188904519071162369,JUthergi,Justin Uthergi,,"RT @kurteichenwald: We hit 200,000 dead from Covid today.

Trump said today he has done a perfect job and cannot think of anything he would…",['kurteichenwald'],[],[],0,2347,0,[],[],http://twitter.com/anyuser/status/1306250543304790017,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",215207998,Wed Sep 16 02:47:31 +0000 2020,1306062128705609728
1306250543288004609,1306250543288004609,2020-09-16 15:16:13,2020-09-16,15:16:13,UTC,124476931,rbhousing,RBH,"Rochdale, England","RT @RochdaleCouncil: We are seeing an increase in hospitalisations with Covid-19. 
Everyone has a part to play in the stopping the spread:…",['RochdaleCouncil'],[],[],0,1,0,[],[],http://twitter.com/anyuser/status/1306250543288004609,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20520172,Wed Sep 16 15:10:36 +0000 2020,1306249131699195906
1306250542344286208,1306250542344286208,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,859722181735067649,GrainneBMurphy,Grainne Murphy,"Stonegate, England","RT @BBCRealityCheck: At #PMQs Boris Johnson said the average distance travelled by people to go for a Covid-19 test ""has come down from 6 o…",['BBCRealityCheck'],[],[],0,300,0,['PMQs'],[],http://twitter.com/anyuser/status/1306250542344286208,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3072190684,Wed Sep 16 12:30:54 +0000 2020,1306208941815201794
1306250542293766149,1306250542293766149,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,3233248898,vinod190596,vinod kannaujia,,RT @Shailu_Ajm: About 10 crore to 12 crore Indians lost their jobs in the immediate aftermath of the countrywide lockdown to contain the sp…,['Shailu_Ajm'],[],[],0,60,0,[],[],http://twitter.com/anyuser/status/1306250542293766149,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1109126575977578497,Wed Sep 09 15:25:15 +0000 2020,1303716101856075782
1306250541891235840,1306250541891235840,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,860691823,LOYALtoTRUMP,All4Trump ✝️ 🇺🇸 ⭐️⭐️⭐️,,RT @intheMatrixxx: Coronavirus whistleblower speaks out about possible COVID origin https://t.co/g01pmVdkfN,['intheMatrixxx'],"[{'url': 'https://t.co/g01pmVdkfN', 'expanded_url': 'https://youtu.be/qFlqXPl_hZQ', 'display_url': 'youtu.be/qFlqXPl_hZQ', 'indices': [84, 107]}]",[],0,45,0,[],[],http://twitter.com/anyuser/status/1306250541891235840,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",940430173517811714,Wed Sep 16 14:30:27 +0000 2020,1306239026450649088
1306250541824118788,1306250541824118788,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,255179345,suzannegorma,suzie gorman,,"@FrancesBreedlo5 @AaronBlake @jmartNYT Which did he dust them with?The herd mentality,  has a great new health care plan promised to us 4 yrs ago and is still not here,  didn't downplay covid,  doesn't see any race issues in America, or Joe Biden should have put the mask mandate in place since he's NOT the president?","['FrancesBreedlo5', 'AaronBlake', 'jmartNYT']",[],[],0,0,0,[],[],http://twitter.com/anyuser/status/1306250541824118788,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,0
1306250541635375104,1306250541635375104,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,370076922,IBSENMARTINEZ,IBSEN MARTINEZ,"Bogotá, D.C., Colombia","RT @davidrieff: I wish I believed a word of this. But, as usual, enlightened members of the corporate establishment such as El-Erian are ei…",['davidrieff'],[],[],0,4,0,[],[],http://twitter.com/anyuser/status/1306250541635375104,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",17632091,Wed Sep 16 15:08:48 +0000 2020,1306248679934889984
1306250541610274817,1306250541610274817,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,111003334,JigsawLearning,Jigsaw Learning / Elspeth,"Yorkshire and The Humber, England","RT @KatyFBrand: You know, the U.K. government was invited to join an EU-wide scheme to buy equipment, PPE and Covid tests. And it declined…",['KatyFBrand'],[],[],0,463,0,[],[],http://twitter.com/anyuser/status/1306250541610274817,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32876983,Wed Sep 16 08:13:10 +0000 2020,1306144079588229120
1306250541492772871,1306250541492772871,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,1241854801111121920,terry27375823,terry,,"RT @senatemajldr: Even Speaker Pelosi’s own House Democrats are sick of her blocking COVID-19 relief.

But she insists anything short of he…",['senatemajldr'],[],[],0,518,0,[],[],http://twitter.com/anyuser/status/1306250541492772871,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1249982359,Wed Sep 16 15:04:22 +0000 2020,1306247560852631559
1306250539982884865,1306250539982884865,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,346390197,CJOBanya,Anya Nazeravich,"Winnipeg, Manitoba",RT @GMackWPG: Hello #Winnipeg Tweeps... please shoot me a DM if you were turned away from a COVID-19 testing site. https://t.co/JoberWl6hz,['GMackWPG'],[],['https://pbs.twimg.com/tweet_video_thumb/EiC7eoyWoAEPn2G.jpg'],0,1,0,['Winnipeg'],[],http://twitter.com/anyuser/status/1306250539982884865,False, ,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30240782,Wed Sep 16 15:14:11 +0000 2020,1306250035034808320
1306250539819294723,1306250539819294723,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,67287764,AbyinWindum,AbyinWindum,Wymondham,"RT @davidschneider: NOT RESIGNED
The one who broke lockdown rules
The one who saved a Tory donor £40m
The one who oversaw the A level catas…",['davidschneider'],[],[],0,482,0,[],[],http://twitter.com/anyuser/status/1306250539819294723,False, ,0,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",20098015,Wed Sep 16 13:55:43 +0000 2020,1306230285420429313
1306250539651473415,1306250539651473415,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,18205191,KRMGtulsa,KRMGtulsa,"Tulsa, OK",‘South Park’ returns with hourlong coronavirus episode; other shows to incorporate COVID-19 storylines into season https://t.co/muYMO2wEby https://t.co/IY42gtsdhf,[],"[{'url': 'https://t.co/muYMO2wEby', 'expanded_url': 'https://bit.ly/3iB85bH', 'display_url': 'bit.ly/3iB85bH', 'indices': [115, 138]}]",['https://pbs.twimg.com/media/EiC78X9WAAAdsZA.jpg'],0,0,0,[],[],http://twitter.com/anyuser/status/1306250539651473415,False, ,0,,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",,,0
1306250539014000641,1306250539014000641,2020-09-16 15:16:12,2020-09-16,15:16:12,UTC,343607644,rjbritt071,Ryan Britt,,"If anyone is trying to understand why Apple didn't say a whole lot about the O2 sensor, check the #2 subscript on https://t.co/6PP8qfv78G. I'm thinking they haven't finished regulatory approvals for any health claims. (likely slowed down due to COVID, in my opinion)",[],"[{'url': 'https://t.co/6PP8qfv78G', 'expanded_url': 'https://www.apple.com/watch/', 'display_url': 'apple.com/watch/', 'indices': [114, 137]}]",[],0,0,0,[],[],http://twitter.com/anyuser/status/1306250539014000641,False, ,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,0
